"","ID.true","Word","Label","ConcValCombo","Task","BlockOrder","Response","Accuracy","EventTime","Value","RT","LogRT"
"2442","5dc474fd45b8f933f16d6241","enlighten","test_val","abstract-positive","Valence","VC","negative",0,1728920403109,"negative",1481,7.3004728142678
"2443","5dc474fd45b8f933f16d6241","condemn","test_val","abstract-negative","Valence","VC","positive",0,1728920404714,"positive",1472,7.29437729928882
"2444","5dc474fd45b8f933f16d6241","vomit","test_val","concrete-negative","Valence","VC","positive",0,1728920406187,"positive",1518.5,7.3254782844858
"2445","5dc474fd45b8f933f16d6241","swing","test_val","concrete-positive","Valence","VC","negative",0,1728920407770,"negative",1728.5,7.45500925936168
"2446","5dc474fd45b8f933f16d6241","kiss","test_val","concrete-positive","Valence","VC","negative",0,1728920409083,"negative",1397.5,7.24244020502925
"2447","5dc474fd45b8f933f16d6241","bleed","test_val","concrete-negative","Valence","VC","positive",0,1728920410923,"positive",1609.5,7.38367885073886
"2448","5dc474fd45b8f933f16d6241","carjack","test_val","concrete-negative","Valence","VC","positive",0,1728920412529,"positive",1656,7.4121603349452
"2449","5dc474fd45b8f933f16d6241","puke","test_val","concrete-negative","Valence","VC","positive",0,1728920413954,"positive",1556.5,7.35019498988166
"2450","5dc474fd45b8f933f16d6241","sing","test_val","concrete-positive","Valence","VC","negative",0,1728920415331,"negative",1417.5,7.25665003560191
"2451","5dc474fd45b8f933f16d6241","disown","test_val","abstract-negative","Valence","VC","positive",0,1728920416962,"positive",1480.5,7.30013514754165
"2452","5dc474fd45b8f933f16d6241","weep","test_val","concrete-negative","Valence","VC","positive",0,1728920418434,"positive",1561.5,7.35340217672313
"2453","5dc474fd45b8f933f16d6241","zing","test_val","abstract-positive","Valence","VC","negative",0,1728920420193,"negative",1580.5,7.36549653165567
"2454","5dc474fd45b8f933f16d6241","bathe","test_val","concrete-positive","Valence","VC","negative",0,1728920421529,"negative",1432.5,7.26717644858889
"2455","5dc474fd45b8f933f16d6241","degrade","test_val","abstract-negative","Valence","VC","positive",0,1728920422993,"positive",1528,7.33171496972647
"2456","5dc474fd45b8f933f16d6241","piss","test_val","concrete-negative","Valence","VC","positive",0,1728920424417,"positive",1500.5,7.31355366488042
"2457","5dc474fd45b8f933f16d6241","spit","test_val","concrete-negative","Valence","VC","positive",0,1728920425881,"positive",1652.5,7.41004457172584
"2458","5dc474fd45b8f933f16d6241","sleep","test_val","concrete-positive","Valence","VC","positive",1,1728920427409,"positive",1521,7.32712329225929
"2459","5dc474fd45b8f933f16d6241","convict","test_val","concrete-negative","Valence","VC","positive",0,1728920428889,"positive",1465,7.28961052145117
"2460","5dc474fd45b8f933f16d6241","admired","test_val","abstract-positive","Valence","VC","negative",0,1728920430520,"negative",1525.75,7.3302413714246
"2461","5dc474fd45b8f933f16d6241","barf","test_val","concrete-negative","Valence","VC","positive",0,1728920431976,"positive",1488.5,7.30552418045583
"2462","5dc474fd45b8f933f16d6241","excite","test_val","abstract-positive","Valence","VC","negative",0,1728920433583,"negative",1556.5,7.35019498988166
"2463","5dc474fd45b8f933f16d6241","hope","test_val","abstract-positive","Valence","VC","negative",0,1728920434959,"negative",1470.5,7.29335775799405
"2464","5dc474fd45b8f933f16d6241","profane","test_val","abstract-negative","Valence","VC","positive",0,1728920436543,"positive",1541,7.34018683532012
"2465","5dc474fd45b8f933f16d6241","violate","test_val","abstract-negative","Valence","VC","positive",0,1728920437935,"positive",1373,7.22475340576797
"2466","5dc474fd45b8f933f16d6241","imagine","test_val","abstract-positive","Valence","VC","negative",0,1728920439368,"negative",1434,7.26822302115957
"2467","5dc474fd45b8f933f16d6241","fulfill","test_val","abstract-positive","Valence","VC","negative",0,1728920440839,"negative",1592.5,7.37306038744632
"2468","5dc474fd45b8f933f16d6241","intimidate","test_val","abstract-negative","Valence","VC","positive",0,1728920442351,"positive",1577,7.36327958696304
"2469","5dc474fd45b8f933f16d6241","displease","test_val","abstract-negative","Valence","VC","positive",0,1728920444061,"positive",1669,7.41997992366183
"2470","5dc474fd45b8f933f16d6241","believe","test_val","abstract-positive","Valence","VC","negative",0,1728920445446,"negative",1495.5,7.31021587807
"2471","5dc474fd45b8f933f16d6241","smooch","test_val","concrete-positive","Valence","VC","negative",0,1728920446951,"negative",1605,7.38087903556412
"2472","5dc474fd45b8f933f16d6241","wish","test_val","abstract-positive","Valence","VC","negative",0,1728920448326,"negative",1358,7.21376830811864
"2473","5dc474fd45b8f933f16d6241","dance","test_val","concrete-positive","Valence","VC","negative",0,1728920449669,"negative",1521.5,7.32745196933703
"2474","5dc474fd45b8f933f16d6241","annoy","test_val","abstract-negative","Valence","VC","positive",0,1728920451126,"positive",1445.5,7.2762105614564
"2475","5dc474fd45b8f933f16d6241","hate","test_val","abstract-negative","Valence","VC","positive",0,1728920452454,"positive",1533,7.33498187887181
"2476","5dc474fd45b8f933f16d6241","slap","test_val","concrete-negative","Valence","VC","positive",0,1728920453740,"positive",1368.5,7.22147052848073
"2477","5dc474fd45b8f933f16d6241","laugh","test_val","concrete-positive","Valence","VC","negative",0,1728920455102,"negative",1602.5,7.37932018879482
"2478","5dc474fd45b8f933f16d6241","inspire","test_val","abstract-positive","Valence","VC","negative",0,1728920456445,"negative",1396.5,7.24172438538523
"2479","5dc474fd45b8f933f16d6241","eat","test_val","concrete-positive","Valence","VC","negative",0,1728920457893,"negative",1433.5,7.26787428532342
"2480","5dc474fd45b8f933f16d6241","distrust","test_val","abstract-negative","Valence","VC","positive",0,1728920459413,"positive",1491,7.30720231476474
"2481","5dc474fd45b8f933f16d6241","dance","test_conc","concrete-positive","Concrete","VC","concrete",1,1728920503663,"concrete",1521.5,7.32745196933703
"2482","5dc474fd45b8f933f16d6241","weep","test_conc","concrete-negative","Concrete","VC","concrete",1,1728920505327,"concrete",1561.5,7.35340217672313
"2483","5dc474fd45b8f933f16d6241","zing","test_conc","abstract-positive","Concrete","VC","concrete",0,1728920506743,"concrete",1580.5,7.36549653165567
"2484","5dc474fd45b8f933f16d6241","imagine","test_conc","abstract-positive","Concrete","VC","concrete",0,1728920508190,"concrete",1434,7.26822302115957
"2485","5dc474fd45b8f933f16d6241","smooch","test_conc","concrete-positive","Concrete","VC","abstract",0,1728920509909,"abstract",1605,7.38087903556412
"2486","5dc474fd45b8f933f16d6241","hope","test_conc","abstract-positive","Concrete","VC","concrete",0,1728920511485,"concrete",1470.5,7.29335775799405
"2487","5dc474fd45b8f933f16d6241","wish","test_conc","abstract-positive","Concrete","VC","concrete",0,1728920512838,"concrete",1358,7.21376830811864
"2488","5dc474fd45b8f933f16d6241","displease","test_conc","abstract-negative","Concrete","VC","concrete",0,1728920514478,"concrete",1669,7.41997992366183
"2489","5dc474fd45b8f933f16d6241","spit","test_conc","concrete-negative","Concrete","VC","abstract",0,1728920516332,"abstract",1652.5,7.41004457172584
"2490","5dc474fd45b8f933f16d6241","bleed","test_conc","concrete-negative","Concrete","VC","abstract",0,1728920517725,"abstract",1609.5,7.38367885073886
"2491","5dc474fd45b8f933f16d6241","piss","test_conc","concrete-negative","Concrete","VC","abstract",0,1728920519316,"abstract",1500.5,7.31355366488042
"2492","5dc474fd45b8f933f16d6241","intimidate","test_conc","abstract-negative","Concrete","VC","concrete",0,1728920520972,"concrete",1577,7.36327958696304
"2493","5dc474fd45b8f933f16d6241","excite","test_conc","abstract-positive","Concrete","VC","concrete",0,1728920522492,"concrete",1556.5,7.35019498988166
"2494","5dc474fd45b8f933f16d6241","sing","test_conc","concrete-positive","Concrete","VC","concrete",1,1728920523964,"concrete",1417.5,7.25665003560191
"2495","5dc474fd45b8f933f16d6241","believe","test_conc","abstract-positive","Concrete","VC","concrete",0,1728920525579,"concrete",1495.5,7.31021587807
"2496","5dc474fd45b8f933f16d6241","cook","test_conc","concrete-positive","Concrete","VC","abstract",0,1728920527180,"abstract",1429.5,7.26508001176237
"2497","5dc474fd45b8f933f16d6241","enlighten","test_conc","abstract-positive","Concrete","VC","concrete",0,1728920528666,"concrete",1481,7.3004728142678
"2498","5dc474fd45b8f933f16d6241","slap","test_conc","concrete-negative","Concrete","VC","abstract",0,1728920530131,"abstract",1368.5,7.22147052848073
"2499","5dc474fd45b8f933f16d6241","sleep","test_conc","concrete-positive","Concrete","VC","abstract",0,1728920531659,"abstract",1521,7.32712329225929
"2500","5dc474fd45b8f933f16d6241","fulfill","test_conc","abstract-positive","Concrete","VC","concrete",0,1728920533386,"concrete",1592.5,7.37306038744632
"2501","5dc474fd45b8f933f16d6241","puke","test_conc","concrete-negative","Concrete","VC","abstract",0,1728920535083,"abstract",1556.5,7.35019498988166
"2502","5dc474fd45b8f933f16d6241","degrade","test_conc","abstract-negative","Concrete","VC","concrete",0,1728920536690,"concrete",1528,7.33171496972647
"2503","5dc474fd45b8f933f16d6241","laugh","test_conc","concrete-positive","Concrete","VC","concrete",1,1728920538546,"concrete",1602.5,7.37932018879482
"2504","5dc474fd45b8f933f16d6241","swing","test_conc","concrete-positive","Concrete","VC","abstract",0,1728920540434,"abstract",1728.5,7.45500925936168
"2505","5dc474fd45b8f933f16d6241","convict","test_conc","concrete-negative","Concrete","VC","concrete",1,1728920541897,"concrete",1465,7.28961052145117
"2506","5dc474fd45b8f933f16d6241","violate","test_conc","abstract-negative","Concrete","VC","concrete",0,1728920543266,"concrete",1373,7.22475340576797
"2507","5dc474fd45b8f933f16d6241","annoy","test_conc","abstract-negative","Concrete","VC","concrete",0,1728920544713,"concrete",1445.5,7.2762105614564
"2508","5dc474fd45b8f933f16d6241","condemn","test_conc","abstract-negative","Concrete","VC","concrete",0,1728920546065,"concrete",1472,7.29437729928882
"2509","5dc474fd45b8f933f16d6241","carjack","test_conc","concrete-negative","Concrete","VC","abstract",0,1728920547785,"abstract",1656,7.4121603349452
"2510","5dc474fd45b8f933f16d6241","hate","test_conc","abstract-negative","Concrete","VC","concrete",0,1728920549536,"concrete",1533,7.33498187887181
"2511","5dc474fd45b8f933f16d6241","disown","test_conc","abstract-negative","Concrete","VC","concrete",0,1728920550880,"concrete",1480.5,7.30013514754165
"2512","5dc474fd45b8f933f16d6241","inspire","test_conc","abstract-positive","Concrete","VC","concrete",0,1728920552343,"concrete",1396.5,7.24172438538523
"2513","5dc474fd45b8f933f16d6241","barf","test_conc","concrete-negative","Concrete","VC","abstract",0,1728920553879,"abstract",1488.5,7.30552418045583
"2514","5dc474fd45b8f933f16d6241","profane","test_conc","abstract-negative","Concrete","VC","concrete",0,1728920555391,"concrete",1541,7.34018683532012
"2515","5dc474fd45b8f933f16d6241","admired","test_conc","abstract-positive","Concrete","VC","concrete",0,1728920556824,"concrete",1525.75,7.3302413714246
"2516","5dc474fd45b8f933f16d6241","kiss","test_conc","concrete-positive","Concrete","VC","abstract",0,1728920558319,"abstract",1397.5,7.24244020502925
"2517","5dc474fd45b8f933f16d6241","bathe","test_conc","concrete-positive","Concrete","VC","abstract",0,1728920559863,"abstract",1432.5,7.26717644858889
"2518","5dc474fd45b8f933f16d6241","vomit","test_conc","concrete-negative","Concrete","VC","abstract",0,1728920561437,"abstract",1518.5,7.3254782844858
"2519","5dc474fd45b8f933f16d6241","distrust","test_conc","abstract-negative","Concrete","VC","concrete",0,1728920562910,"concrete",1491,7.30720231476474
"2520","5dc474fd45b8f933f16d6241","eat","test_conc","concrete-positive","Concrete","VC","abstract",0,1728920564342,"abstract",1433.5,7.26787428532342
"2521","55ac22cafdf99b6de2fa7ee2","barf","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925211797,"abstract",1849.5,7.52267061127251
"2522","55ac22cafdf99b6de2fa7ee2","slap","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925214850,"concrete",2309.5,7.74478632987066
"2523","55ac22cafdf99b6de2fa7ee2","condemn","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925217349,"abstract",2006,7.60389796852188
"2524","55ac22cafdf99b6de2fa7ee2","spit","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925221006,"concrete",2645.5,7.88061536234419
"2525","55ac22cafdf99b6de2fa7ee2","profane","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925224815,"abstract",2971,7.99665387546261
"2526","55ac22cafdf99b6de2fa7ee2","vomit","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925227869,"concrete",2239,7.71378461659875
"2527","55ac22cafdf99b6de2fa7ee2","violate","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925230578,"abstract",2058,7.62948991639399
"2528","55ac22cafdf99b6de2fa7ee2","inspire","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925232783,"abstract",1968,7.5847730776122
"2529","55ac22cafdf99b6de2fa7ee2","piss","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925236220,"concrete",2594,7.86095636487639
"2530","55ac22cafdf99b6de2fa7ee2","zing","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925238490,"abstract",2267.5,7.72643318198929
"2531","55ac22cafdf99b6de2fa7ee2","degrade","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925240693,"abstract",1903.5,7.55144957582255
"2532","55ac22cafdf99b6de2fa7ee2","excite","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925242487,"abstract",3308.5,8.10425019345211
"2533","55ac22cafdf99b6de2fa7ee2","sing","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925244538,"abstract",1952,7.57660976697304
"2534","55ac22cafdf99b6de2fa7ee2","bathe","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925247711,"concrete",3249,8.0861025356691
"2535","55ac22cafdf99b6de2fa7ee2","annoy","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925249730,"abstract",1767,7.4770384723197
"2536","55ac22cafdf99b6de2fa7ee2","eat","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925253352,"abstract",2642.5,7.87948071774439
"2537","55ac22cafdf99b6de2fa7ee2","sleep","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925255638,"abstract",1970.5,7.58604259663506
"2538","55ac22cafdf99b6de2fa7ee2","swing","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925257782,"concrete",2002.5,7.60215167894251
"2539","55ac22cafdf99b6de2fa7ee2","laugh","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925259454,"abstract",1648.5,7.40762106251179
"2540","55ac22cafdf99b6de2fa7ee2","believe","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925263284,"abstract",2865.5,7.96049813399179
"2541","55ac22cafdf99b6de2fa7ee2","puke","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925265493,"concrete",2074,7.63723438878947
"2542","55ac22cafdf99b6de2fa7ee2","dance","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925268082,"abstract",2197,7.69484807238461
"2543","55ac22cafdf99b6de2fa7ee2","imagine","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925269791,"abstract",1800,7.49554194388426
"2544","55ac22cafdf99b6de2fa7ee2","disown","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925271920,"abstract",1834.5,7.51452724379534
"2545","55ac22cafdf99b6de2fa7ee2","kiss","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925274592,"concrete",2137,7.66715825531915
"2546","55ac22cafdf99b6de2fa7ee2","weep","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925279051,"concrete",3047.5,8.02207686135543
"2547","55ac22cafdf99b6de2fa7ee2","hope","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925280969,"abstract",1713,7.44600149832412
"2548","55ac22cafdf99b6de2fa7ee2","smooch","test_conc","concrete-positive","Concrete","CV","abstract",0,1728925284501,"abstract",2509.5,7.82783880909499
"2549","55ac22cafdf99b6de2fa7ee2","admired","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925286937,"abstract",2582.5,7.85651320099379
"2550","55ac22cafdf99b6de2fa7ee2","wish","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925288931,"abstract",1807,7.49942329059223
"2551","55ac22cafdf99b6de2fa7ee2","cook","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925291411,"concrete",2191.5,7.69234151985886
"2552","55ac22cafdf99b6de2fa7ee2","hate","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925293064,"abstract",1566.5,7.35659911039225
"2553","55ac22cafdf99b6de2fa7ee2","convict","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925298196,"concrete",3615,8.19284713459287
"2554","55ac22cafdf99b6de2fa7ee2","fulfill","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925299907,"abstract",1606,7.38150189450671
"2555","55ac22cafdf99b6de2fa7ee2","intimidate","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925301836,"abstract",1741.5,7.46250208980606
"2556","55ac22cafdf99b6de2fa7ee2","carjack","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925304839,"abstract",2424.5,7.79338059654541
"2557","55ac22cafdf99b6de2fa7ee2","distrust","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925306294,"abstract",1599.5,7.37744635938957
"2558","55ac22cafdf99b6de2fa7ee2","displease","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925307880,"abstract",1820.5,7.50686646761549
"2559","55ac22cafdf99b6de2fa7ee2","enlighten","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925310058,"abstract",1905.5,7.55249972031392
"2560","55ac22cafdf99b6de2fa7ee2","bleed","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925313741,"concrete",2564,7.84932381804056
"2561","55ac22cafdf99b6de2fa7ee2","convict","test_val","concrete-negative","Valence","CV","negative",1,1728925368266,"negative",3615,8.19284713459287
"2562","55ac22cafdf99b6de2fa7ee2","distrust","test_val","abstract-negative","Valence","CV","negative",1,1728925370015,"negative",1599.5,7.37744635938957
"2563","55ac22cafdf99b6de2fa7ee2","eat","test_val","concrete-positive","Valence","CV","positive",1,1728925371684,"positive",2642.5,7.87948071774439
"2564","55ac22cafdf99b6de2fa7ee2","dance","test_val","concrete-positive","Valence","CV","positive",1,1728925373494,"positive",2197,7.69484807238461
"2565","55ac22cafdf99b6de2fa7ee2","cook","test_val","concrete-positive","Valence","CV","positive",1,1728925375403,"positive",2191.5,7.69234151985886
"2566","55ac22cafdf99b6de2fa7ee2","carjack","test_val","concrete-negative","Valence","CV","negative",1,1728925377252,"negative",2424.5,7.79338059654541
"2567","55ac22cafdf99b6de2fa7ee2","annoy","test_val","abstract-negative","Valence","CV","negative",1,1728925378772,"negative",1767,7.4770384723197
"2568","55ac22cafdf99b6de2fa7ee2","piss","test_val","concrete-negative","Valence","CV","negative",1,1728925380527,"negative",2594,7.86095636487639
"2569","55ac22cafdf99b6de2fa7ee2","admired","test_val","abstract-positive","Valence","CV","positive",1,1728925383259,"positive",2582.5,7.85651320099379
"2570","55ac22cafdf99b6de2fa7ee2","profane","test_val","abstract-negative","Valence","CV","negative",1,1728925385397,"negative",2971,7.99665387546261
"2571","55ac22cafdf99b6de2fa7ee2","inspire","test_val","abstract-positive","Valence","CV","positive",1,1728925387134,"positive",1968,7.5847730776122
"2572","55ac22cafdf99b6de2fa7ee2","imagine","test_val","abstract-positive","Valence","CV","positive",1,1728925389028,"positive",1800,7.49554194388426
"2573","55ac22cafdf99b6de2fa7ee2","sleep","test_val","concrete-positive","Valence","CV","positive",1,1728925390687,"positive",1970.5,7.58604259663506
"2574","55ac22cafdf99b6de2fa7ee2","hope","test_val","abstract-positive","Valence","CV","positive",1,1728925392200,"positive",1713,7.44600149832412
"2575","55ac22cafdf99b6de2fa7ee2","puke","test_val","concrete-negative","Valence","CV","negative",1,1728925394143,"negative",2074,7.63723438878947
"2576","55ac22cafdf99b6de2fa7ee2","smooch","test_val","concrete-positive","Valence","CV","positive",1,1728925395634,"positive",2509.5,7.82783880909499
"2577","55ac22cafdf99b6de2fa7ee2","displease","test_val","abstract-negative","Valence","CV","negative",1,1728925397692,"negative",1820.5,7.50686646761549
"2578","55ac22cafdf99b6de2fa7ee2","fulfill","test_val","abstract-positive","Valence","CV","positive",1,1728925399197,"positive",1606,7.38150189450671
"2579","55ac22cafdf99b6de2fa7ee2","swing","test_val","concrete-positive","Valence","CV","positive",1,1728925401062,"positive",2002.5,7.60215167894251
"2580","55ac22cafdf99b6de2fa7ee2","slap","test_val","concrete-negative","Valence","CV","negative",1,1728925402632,"negative",2309.5,7.74478632987066
"2581","55ac22cafdf99b6de2fa7ee2","hate","test_val","abstract-negative","Valence","CV","negative",1,1728925404115,"negative",1566.5,7.35659911039225
"2582","55ac22cafdf99b6de2fa7ee2","bleed","test_val","concrete-negative","Valence","CV","negative",1,1728925405564,"negative",2564,7.84932381804056
"2583","55ac22cafdf99b6de2fa7ee2","violate","test_val","abstract-negative","Valence","CV","negative",1,1728925406977,"negative",2058,7.62948991639399
"2584","55ac22cafdf99b6de2fa7ee2","believe","test_val","abstract-positive","Valence","CV","positive",1,1728925408882,"positive",2865.5,7.96049813399179
"2585","55ac22cafdf99b6de2fa7ee2","excite","test_val","abstract-positive","Valence","CV","positive",1,1728925413710,"positive",3308.5,8.10425019345211
"2586","55ac22cafdf99b6de2fa7ee2","spit","test_val","concrete-negative","Valence","CV","negative",1,1728925415348,"negative",2645.5,7.88061536234419
"2587","55ac22cafdf99b6de2fa7ee2","enlighten","test_val","abstract-positive","Valence","CV","positive",1,1728925416985,"positive",1905.5,7.55249972031392
"2588","55ac22cafdf99b6de2fa7ee2","barf","test_val","concrete-negative","Valence","CV","negative",1,1728925418655,"negative",1849.5,7.52267061127251
"2589","55ac22cafdf99b6de2fa7ee2","sing","test_val","concrete-positive","Valence","CV","positive",1,1728925420512,"positive",1952,7.57660976697304
"2590","55ac22cafdf99b6de2fa7ee2","degrade","test_val","abstract-negative","Valence","CV","negative",1,1728925422121,"negative",1903.5,7.55144957582255
"2591","55ac22cafdf99b6de2fa7ee2","bathe","test_val","concrete-positive","Valence","CV","positive",1,1728925425450,"positive",3249,8.0861025356691
"2592","55ac22cafdf99b6de2fa7ee2","laugh","test_val","concrete-positive","Valence","CV","positive",1,1728925427080,"positive",1648.5,7.40762106251179
"2593","55ac22cafdf99b6de2fa7ee2","intimidate","test_val","abstract-negative","Valence","CV","negative",1,1728925428638,"negative",1741.5,7.46250208980606
"2594","55ac22cafdf99b6de2fa7ee2","wish","test_val","abstract-positive","Valence","CV","positive",1,1728925430263,"positive",1807,7.49942329059223
"2595","55ac22cafdf99b6de2fa7ee2","vomit","test_val","concrete-negative","Valence","CV","negative",1,1728925431692,"negative",2239,7.71378461659875
"2596","55ac22cafdf99b6de2fa7ee2","weep","test_val","concrete-negative","Valence","CV","negative",1,1728925433332,"negative",3047.5,8.02207686135543
"2597","55ac22cafdf99b6de2fa7ee2","disown","test_val","abstract-negative","Valence","CV","negative",1,1728925434876,"negative",1834.5,7.51452724379534
"2598","55ac22cafdf99b6de2fa7ee2","kiss","test_val","concrete-positive","Valence","CV","positive",1,1728925436482,"positive",2137,7.66715825531915
"2599","55ac22cafdf99b6de2fa7ee2","condemn","test_val","abstract-negative","Valence","CV","negative",1,1728925437999,"negative",2006,7.60389796852188
"2600","55ac22cafdf99b6de2fa7ee2","zing","test_val","abstract-positive","Valence","CV","positive",1,1728925440269,"positive",2267.5,7.72643318198929
"2601","5fb9de27e62120924c5b2176","convict","test_val","concrete-negative","Valence","VC","positive",0,1728920958665,"positive",1846,7.5207764150628
"2602","5fb9de27e62120924c5b2176","profane","test_val","abstract-negative","Valence","VC","positive",0,1728920960019,"positive",1559.5,7.35212053604786
"2603","5fb9de27e62120924c5b2176","puke","test_val","concrete-negative","Valence","VC","positive",0,1728920961427,"positive",1698.5,7.43750078760064
"2604","5fb9de27e62120924c5b2176","condemn","test_val","abstract-negative","Valence","VC","positive",0,1728920962843,"positive",1771,7.47929963778283
"2605","5fb9de27e62120924c5b2176","imagine","test_val","abstract-positive","Valence","VC","negative",0,1728920964163,"negative",1331,7.19368581839511
"2606","5fb9de27e62120924c5b2176","weep","test_val","concrete-negative","Valence","VC","positive",0,1728920965467,"positive",1639,7.40184157874383
"2607","5fb9de27e62120924c5b2176","slap","test_val","concrete-negative","Valence","VC","positive",0,1728920967003,"positive",1551.5,7.34697748388843
"2608","5fb9de27e62120924c5b2176","degrade","test_val","abstract-negative","Valence","VC","positive",0,1728920968507,"positive",1574.5,7.36169304054108
"2609","5fb9de27e62120924c5b2176","displease","test_val","abstract-negative","Valence","VC","positive",0,1728920969803,"positive",1455,7.28276117960559
"2610","5fb9de27e62120924c5b2176","bleed","test_val","concrete-negative","Valence","VC","negative",1,1728920973899,"negative",2774.5,7.92822582976596
"2611","5fb9de27e62120924c5b2176","hate","test_val","abstract-negative","Valence","VC","negative",1,1728920975819,"negative",1894.5,7.54671023045866
"2612","5fb9de27e62120924c5b2176","dance","test_val","concrete-positive","Valence","VC","positive",1,1728920977899,"positive",1887,7.54274354536855
"2613","5fb9de27e62120924c5b2176","sleep","test_val","concrete-positive","Valence","VC","positive",1,1728920980355,"positive",1999.5,7.60065242828687
"2614","5fb9de27e62120924c5b2176","kiss","test_val","concrete-positive","Valence","VC","positive",1,1728920982539,"positive",1831,7.51261754467451
"2615","5fb9de27e62120924c5b2176","inspire","test_val","abstract-positive","Valence","VC","positive",1,1728920984123,"positive",1551,7.34665516317654
"2616","5fb9de27e62120924c5b2176","wish","test_val","abstract-positive","Valence","VC","positive",1,1728920985891,"positive",1739,7.46106551435428
"2617","5fb9de27e62120924c5b2176","fulfill","test_val","abstract-positive","Valence","VC","positive",1,1728920987746,"positive",1646.5,7.40640710181642
"2618","5fb9de27e62120924c5b2176","carjack","test_val","concrete-negative","Valence","VC","negative",1,1728920989306,"negative",1570.5,7.3591493189787
"2619","5fb9de27e62120924c5b2176","believe","test_val","abstract-positive","Valence","VC","positive",1,1728920991059,"positive",1635.5,7.39970384697844
"2620","5fb9de27e62120924c5b2176","enlighten","test_val","abstract-positive","Valence","VC","positive",1,1728920992610,"positive",1886.5,7.54247853940436
"2621","5fb9de27e62120924c5b2176","hope","test_val","abstract-positive","Valence","VC","positive",1,1728920995499,"positive",2223.5,7.70683780995075
"2622","5fb9de27e62120924c5b2176","zing","test_val","abstract-positive","Valence","VC","positive",1,1728920998011,"positive",2098,7.64873978895624
"2623","5fb9de27e62120924c5b2176","intimidate","test_val","abstract-negative","Valence","VC","negative",1,1728921000003,"negative",2474.5,7.81379363439194
"2624","5fb9de27e62120924c5b2176","cook","test_val","concrete-positive","Valence","VC","positive",1,1728921001683,"positive",1555,7.34923082461333
"2625","5fb9de27e62120924c5b2176","bathe","test_val","concrete-positive","Valence","VC","positive",1,1728921003402,"positive",1530.5,7.33334975838547
"2626","5fb9de27e62120924c5b2176","disown","test_val","abstract-negative","Valence","VC","negative",1,1728921004955,"negative",1602.5,7.37932018879482
"2627","5fb9de27e62120924c5b2176","admired","test_val","abstract-positive","Valence","VC","positive",1,1728921006625,"positive",1826,7.50988306115491
"2628","5fb9de27e62120924c5b2176","piss","test_val","concrete-negative","Valence","VC","negative",1,1728921008187,"negative",1836,7.51534457118044
"2629","5fb9de27e62120924c5b2176","eat","test_val","concrete-positive","Valence","VC","positive",1,1728921009778,"positive",1482,7.30114780585603
"2630","5fb9de27e62120924c5b2176","violate","test_val","abstract-negative","Valence","VC","negative",1,1728921011259,"negative",1743.5,7.46364986611571
"2631","5fb9de27e62120924c5b2176","swing","test_val","concrete-positive","Valence","VC","positive",1,1728921012866,"positive",1769.5,7.47845229978552
"2632","5fb9de27e62120924c5b2176","barf","test_val","concrete-negative","Valence","VC","negative",1,1728921014610,"negative",1782,7.48549160803075
"2633","5fb9de27e62120924c5b2176","laugh","test_val","concrete-positive","Valence","VC","positive",1,1728921016066,"positive",1527,7.33106030521863
